aX,aY,aZ,gX,gY,gZ
1.546,0.005,0.792,83.963,-22.988,-469.146
1.489,0.099,0.688,87.073,0.732,-487.561
1.467,0.209,0.631,86.646,18.598,-497.134
1.406,0.290,0.652,78.110,41.585,-500.793
1.338,0.362,0.666,74.634,58.354,-500.122
1.251,0.397,0.705,64.939,74.756,-497.988
1.158,0.429,0.714,57.012,91.098,-501.951
1.057,0.405,0.729,53.476,103.049,-507.073
0.968,0.399,0.741,49.817,110.671,-519.329
0.875,0.358,0.754,46.585,123.902,-537.622
0.795,0.331,0.763,41.646,128.720,-556.098
0.705,0.290,0.771,42.439,133.598,-578.415
0.649,0.273,0.758,40.122,137.012,-603.415
0.593,0.258,0.771,38.720,139.756,-635.793
0.542,0.236,0.763,40.671,140.854,-662.683
0.502,0.238,0.766,37.561,145.244,-691.219
0.484,0.249,0.785,35.732,148.049,-727.378
0.484,0.266,0.798,32.866,147.073,-756.585
0.479,0.302,0.793,27.988,153.902,-785.854
0.471,0.348,0.781,25.854,154.756,-808.415
0.473,0.351,0.813,22.805,154.634,-832.439
0.426,0.361,0.822,18.841,162.012,-856.829
0.409,0.389,0.793,13.110,160.427,-879.817
0.407,0.424,0.779,7.927,164.024,-904.512
0.362,0.433,0.771,0.793,168.232,-934.756
0.337,0.451,0.745,-6.890,168.537,-961.098
0.315,0.447,0.714,-11.463,167.866,-997.195
0.317,0.467,0.678,-18.049,168.293,-1024.939
0.292,0.480,0.642,-27.927,170.976,-1056.219
0.251,0.455,0.666,-41.585,168.415,-1088.476
0.235,0.424,0.676,-45.000,166.829,-1123.598
0.182,0.415,0.684,-54.756,167.317,-1156.585
0.155,0.414,0.699,-64.695,157.927,-1184.878
0.119,0.414,0.699,-69.878,155.305,-1212.744
0.087,0.430,0.714,-78.598,144.329,-1231.890
0.020,0.390,0.715,-88.720,144.817,-1248.841
-0.022,0.357,0.695,-95.976,136.890,-1254.634
-0.072,0.309,0.670,-106.098,131.707,-1254.329
-0.135,0.210,0.607,-116.280,124.085,-1245.305
-0.180,0.160,0.515,-124.817,112.378,-1235.000
-0.208,0.127,0.477,-140.305,101.280,-1218.719
-0.248,0.057,0.530,-150.366,89.695,-1198.415
-0.275,-0.023,0.619,-159.024,76.037,-1177.256
-0.292,-0.134,0.713,-170.976,65.671,-1147.683
-0.285,-0.252,0.777,-176.646,47.500,-1106.341
-0.329,-0.309,0.841,-185.000,34.634,-1066.098
-0.341,-0.399,0.893,-186.768,19.207,-1012.195
-0.347,-0.517,0.899,-184.878,6.037,-951.524
-0.420,-0.681,0.908,-177.317,-12.256,-890.610
-0.419,-0.846,0.797,-171.585,-23.780,-824.939
-0.427,-0.958,0.757,-158.902,-38.293,-750.244
-0.346,-1.040,0.728,-151.037,-45.244,-677.439
-0.338,-1.122,0.763,-133.232,-61.585,-600.244
-0.273,-1.170,0.834,-121.890,-62.134,-531.585
-0.215,-1.155,0.926,-105.244,-63.659,-459.573
-0.134,-1.104,0.984,-92.500,-62.317,-398.963
-0.120,-1.071,1.062,-78.293,-59.939,-341.707
-0.097,-1.065,1.065,-66.341,-54.512,-288.963
-0.083,-1.035,1.039,-54.207,-53.293,-240.915
-0.069,-0.958,0.999,-45.671,-49.268,-197.927
-0.102,-0.913,0.981,-37.561,-46.402,-156.524
-0.078,-0.870,0.961,-33.963,-46.646,-104.573
-0.105,-0.877,0.957,-26.707,-42.500,-60.244
-0.086,-0.914,0.977,-24.207,-37.378,-25.732
-0.082,-0.919,0.987,-15.549,-30.488,6.159
-0.095,-0.906,0.983,-9.817,-30.488,36.402
-0.059,-0.802,0.972,-6.220,-28.659,66.220
-0.157,-0.850,1.002,-2.866,-26.524,92.927
-0.132,-0.858,0.993,-0.732,-25.549,118.232
-0.159,-0.864,0.983,6.707,-15.549,133.049
-0.188,-0.780,0.956,10.366,-19.451,147.683
-0.185,-0.721,0.908,11.585,-19.817,151.220
-0.178,-0.753,0.938,21.585,-17.683,149.573
-0.143,-0.663,0.913,27.988,-17.561,146.951
-0.163,-0.546,0.874,34.329,-16.341,141.341
-0.164,-0.468,0.869,36.341,-14.878,135.976

-1.047,1.108,0.090,-20.976,-242.561,-1014.268
-1.022,1.004,0.057,-13.110,-254.573,-1034.634
-1.062,0.931,0.053,-4.451,-259.207,-1050.366
-1.037,0.835,0.067,5.793,-268.293,-1065.671
-1.034,0.719,0.112,12.134,-276.402,-1075.732
-1.086,0.625,0.150,24.329,-284.146,-1084.329
-1.056,0.508,0.124,39.085,-288.598,-1095.122
-1.085,0.370,0.193,61.220,-304.695,-1095.183
-1.117,0.271,0.254,82.866,-313.780,-1098.354
-1.057,0.209,0.290,105.976,-321.280,-1091.098
-1.059,0.148,0.345,125.000,-322.561,-1081.707
-0.981,0.059,0.362,146.890,-327.683,-1056.159
-0.865,0.021,0.385,165.305,-320.976,-1030.366
-0.835,-0.041,0.395,184.878,-315.061,-995.061
-0.773,-0.058,0.388,200.671,-309.146,-958.110
-0.776,-0.086,0.388,216.524,-294.512,-930.427
-0.738,-0.027,0.452,235.549,-289.268,-898.659
-0.638,0.027,0.409,248.841,-275.061,-877.744
-0.619,0.016,0.367,262.622,-257.073,-862.866
-0.577,0.055,0.331,276.829,-243.537,-852.500
-0.574,0.140,0.311,291.341,-229.146,-846.341
-0.530,0.164,0.237,300.061,-212.561,-838.963
-0.517,0.236,0.248,313.293,-198.476,-816.585
-0.544,0.318,0.260,322.561,-176.768,-765.549
-0.579,0.263,0.312,326.951,-163.049,-710.305
-0.622,0.234,0.291,331.341,-142.134,-642.927
-0.653,0.256,0.277,333.537,-124.390,-572.622
-0.720,0.286,0.281,331.890,-105.488,-504.756
-0.756,0.373,0.267,335.610,-89.085,-445.427
-0.792,0.458,0.279,336.890,-77.988,-385.976
-0.845,0.589,0.279,332.256,-61.890,-335.854
-0.888,0.772,0.270,329.573,-50.671,-290.915
-0.958,1.011,0.256,328.293,-40.122,-250.915
-0.987,1.283,0.265,319.451,-30.610,-211.402
-1.003,1.620,0.220,315.122,-27.439,-179.329
-0.979,1.930,0.211,309.207,-30.305,-130.793
-1.028,2.141,0.176,292.561,-25.183,-66.524
-0.896,2.366,0.225,270.610,-27.256,4.085
-0.926,2.493,0.339,244.573,-26.280,76.951
-0.830,2.449,0.428,214.756,-22.988,152.317
-0.755,2.550,0.561,185.549,-27.500,230.183
-0.620,2.494,0.579,149.939,-25.305,301.951
-0.485,2.638,0.519,105.976,-26.280,375.793
-0.402,2.747,0.563,63.780,-20.366,446.951
-0.266,2.967,0.523,20.915,-18.293,513.598
-0.094,3.184,0.509,-22.012,-15.610,568.719
-0.004,3.262,0.586,-71.098,-9.512,614.756
0.185,3.257,0.671,-118.476,-1.646,651.219
0.357,3.183,0.750,-161.829,11.402,670.366
0.564,2.983,0.780,-207.134,32.317,680.183
0.732,2.737,0.758,-240.549,54.939,681.829
0.847,2.399,0.741,-268.049,82.439,671.098
0.942,2.015,0.683,-289.085,109.207,660.549
0.939,1.599,0.636,-305.305,143.354,652.927
0.934,1.204,0.609,-313.841,176.707,654.939
0.890,0.875,0.547,-311.159,206.768,661.829
0.827,0.594,0.516,-306.341,235.122,672.012
0.735,0.434,0.487,-300.061,267.317,688.841
0.630,0.364,0.478,-290.976,296.951,710.488
0.516,0.349,0.427,-276.951,315.793,736.890
0.386,0.417,0.373,-264.756,339.390,765.549
0.264,0.518,0.317,-251.768,353.780,795.183
0.153,0.636,0.281,-236.402,365.793,821.524
0.045,0.771,0.246,-229.634,377.744,841.585
-0.026,0.895,0.222,-215.427,385.183,851.281
-0.087,1.012,0.183,-202.561,390.427,852.683
-0.149,1.086,0.116,-194.390,398.720,845.793
-0.242,1.176,0.090,-188.537,405.244,831.098
-0.336,1.241,0.072,-176.524,402.744,813.719
-0.400,1.286,0.075,-170.854,402.622,787.866
-0.488,1.330,0.087,-163.537,397.927,754.939
-0.526,1.372,0.110,-155.854,388.720,723.354
-0.550,1.411,0.114,-149.390,385.427,686.341
-0.586,1.445,0.102,-144.085,378.659,640.976
-0.643,1.479,0.097,-138.963,369.024,594.634
-0.685,1.489,0.073,-135.488,357.378,545.549
-0.734,1.521,0.073,-135.610,347.866,495.427
-0.792,1.528,0.048,-133.232,336.463,444.695
-0.883,1.536,0.019,-129.939,324.451,392.439
-0.968,1.523,-0.002,-130.976,313.963,339.146
-1.070,1.531,0.008,-132.622,293.415,282.561
-1.178,1.493,0.073,-134.329,275.244,230.488
-1.209,1.443,0.110,-134.268,251.646,177.012
-1.254,1.364,0.168,-139.695,235.549,125.061
-1.249,1.284,0.213,-142.622,217.561,70.244
-1.234,1.208,0.262,-145.488,205.244,11.280
-1.192,1.046,0.278,-146.341,184.451,-52.988
-1.225,0.918,0.324,-148.232,165.305,-118.537
-1.237,0.755,0.335,-148.293,148.171,-187.439
-1.257,0.601,0.347,-145.183,126.280,-262.439
-1.270,0.480,0.365,-144.024,105.854,-326.098
-1.226,0.332,0.476,-142.195,90.244,-382.561
-1.205,0.251,0.573,-141.707,74.451,-433.293
-1.165,0.086,0.627,-136.585,56.280,-474.268
-1.145,-0.109,0.669,-127.988,37.866,-499.390
-1.079,-0.248,0.709,-119.695,21.341,-518.293
-1.017,-0.323,0.702,-112.134,7.439,-523.232
-0.970,-0.388,0.754,-102.317,-2.805,-522.195
-0.882,-0.459,0.803,-93.293,-20.549,-507.866
-0.817,-0.500,0.825,-80.671,-27.012,-486.890
-0.690,-0.528,0.831,-70.732,-37.317,-460.122
-0.612,-0.568,0.865,-56.951,-40.366,-418.476
-0.538,-0.579,0.916,-45.854,-40.793,-365.183
-0.471,-0.589,0.896,-37.439,-39.390,-304.268
-0.409,-0.595,0.907,-30.244,-32.012,-234.939
-0.377,-0.546,0.900,-23.720,-28.049,-169.573
-0.304,-0.533,0.904,-15.244,-22.622,-109.207
-0.250,-0.513,0.922,-9.390,-15.000,-47.500
-0.186,-0.451,0.947,-4.024,-9.390,-3.476
-0.171,-0.362,0.941,1.829,-2.805,40.671
-0.137,-0.249,0.932,5.305,5.854,65.244
-0.138,-0.123,0.944,9.817,10.549,87.500
-0.153,-0.061,0.963,7.439,14.695,102.866
-0.130,0.016,0.938,3.049,22.134,115.915
-0.125,0.079,0.921,-0.915,28.963,126.463
-0.129,0.172,0.896,-0.976,37.561,132.256
-0.133,0.267,0.891,-3.049,37.500,144.085
-0.167,0.345,0.919,-4.329,41.159,165.183
-0.150,0.345,0.963,-7.622,48.415,190.854

-1.313,1.026,0.343,92.256,-98.171,-1109.695
-1.436,1.045,0.437,96.829,-100.000,-1161.951
-1.364,1.043,0.459,97.195,-104.451,-1224.573
-1.388,0.871,0.467,100.976,-116.768,-1281.341
-1.428,0.757,0.490,104.512,-130.366,-1331.951
-1.458,0.637,0.454,104.878,-135.366,-1385.427
-1.473,0.322,0.453,112.866,-146.037,-1450.427
-1.433,0.025,0.484,129.817,-165.549,-1514.695
-1.455,-0.332,0.565,147.073,-190.244,-1563.781
-1.448,-0.637,0.564,165.854,-216.707,-1583.049
-1.298,-0.992,0.657,197.866,-229.573,-1585.793
-1.095,-1.225,0.602,230.488,-240.366,-1571.524
-0.875,-1.396,0.587,267.012,-248.841,-1556.585
-0.643,-1.463,0.671,305.427,-247.561,-1538.232
-0.417,-1.469,0.618,344.268,-232.805,-1531.341
-0.151,-1.371,0.529,381.159,-215.854,-1524.268
0.000,-1.248,0.459,418.598,-192.134,-1523.354
0.274,-1.099,0.509,450.854,-161.829,-1522.439
0.434,-0.984,0.483,477.866,-110.793,-1510.183
0.806,-0.839,0.793,496.951,-54.939,-1492.012
1.189,-0.452,0.875,503.293,5.915,-1460.549
1.522,0.044,0.796,487.622,94.024,-1397.317
1.651,0.801,0.447,449.085,190.000,-1303.963
1.594,1.131,-0.047,398.476,260.183,-1178.354
1.073,1.206,-0.284,347.988,305.305,-1019.146
0.429,1.120,-0.133,300.244,345.305,-837.012
-0.211,1.025,0.067,255.793,376.585,-642.378
-1.082,0.833,0.080,216.280,370.976,-438.537
-1.665,0.719,0.163,187.073,358.659,-253.171
-2.145,0.734,0.151,160.061,328.963,-87.622
-2.572,0.931,0.178,143.537,294.878,41.524
-2.753,1.147,0.100,128.171,261.159,132.622
-2.915,1.323,0.183,117.073,224.573,186.402
-3.012,1.558,0.358,100.610,198.232,222.805
-3.042,1.742,0.479,82.378,160.793,237.622
-3.144,1.956,0.587,60.427,137.988,236.220
-3.228,2.098,0.526,38.780,112.134,227.988
-3.206,2.160,0.444,7.195,74.756,211.646
-3.213,2.184,0.472,-18.659,40.671,195.549
-3.129,2.114,0.484,-44.939,14.817,178.780
-3.044,2.008,0.502,-73.476,-15.915,160.549
-2.863,1.849,0.487,-100.183,-50.183,145.549
-2.574,1.519,0.452,-118.171,-80.732,135.488
-2.315,1.273,0.552,-131.463,-106.159,142.012
-1.884,0.808,0.558,-143.293,-120.549,155.061
-1.503,0.502,0.553,-151.402,-132.439,181.159
-1.171,0.296,0.579,-155.366,-139.573,207.805
-0.859,0.108,0.602,-156.463,-134.024,238.598
-0.604,-0.018,0.667,-155.671,-130.427,267.500
-0.401,-0.099,0.682,-153.415,-123.354,296.890
-0.193,-0.131,0.724,-150.000,-109.939,321.098
-0.118,-0.170,0.734,-149.878,-102.012,338.963
-0.024,-0.121,0.816,-146.341,-88.659,359.634
0.019,-0.079,0.805,-146.951,-77.195,375.061
0.027,-0.054,0.853,-144.573,-67.439,401.037
0.025,-0.022,0.831,-148.293,-56.951,420.854
-0.005,0.026,0.866,-150.244,-45.976,445.671
-0.048,0.134,0.882,-149.573,-35.488,469.390
-0.091,0.236,0.890,-153.232,-27.988,491.951
-0.178,0.385,0.885,-159.756,-22.561,521.707
-0.237,0.477,0.852,-164.268,-19.207,556.524
-0.247,0.545,0.812,-174.512,-8.841,593.415
-0.305,0.619,0.775,-183.902,-5.427,638.354
-0.350,0.662,0.777,-197.073,6.463,677.500
-0.417,0.720,0.792,-205.671,8.049,714.634
-0.476,0.751,0.815,-217.256,11.768,747.256
-0.515,0.801,0.830,-227.378,19.695,778.049
-0.538,0.856,0.809,-236.159,26.220,795.366
-0.564,0.907,0.776,-245.732,30.244,817.012
-0.540,0.925,0.756,-256.037,32.744,829.878
-0.545,0.932,0.721,-269.085,44.451,838.476
-0.510,0.892,0.688,-275.244,50.976,844.817
-0.532,0.861,0.630,-280.061,62.378,843.963
-0.537,0.824,0.609,-284.634,72.439,840.915
-0.550,0.782,0.559,-288.659,80.366,841.646
-0.593,0.722,0.558,-287.927,88.537,836.951
-0.631,0.696,0.466,-286.707,95.427,823.476
-0.711,0.678,0.493,-289.878,105.366,815.000
-0.756,0.664,0.458,-284.634,106.524,811.281
-0.788,0.625,0.444,-281.829,109.695,799.390
-0.870,0.549,0.468,-279.573,113.537,787.744
-0.911,0.532,0.526,-274.024,115.854,777.561
-0.945,0.521,0.471,-267.073,114.207,768.110
-1.002,0.494,0.464,-260.610,116.890,756.159
-1.013,0.424,0.401,-251.707,109.939,747.683
-1.047,0.377,0.420,-242.134,107.012,742.256
-1.064,0.349,0.434,-232.195,108.354,732.256
-1.085,0.324,0.449,-219.695,102.988,720.244
-1.099,0.278,0.497,-210.183,98.293,696.768
-1.118,0.244,0.533,-197.378,96.159,676.707
-1.132,0.242,0.553,-186.098,90.488,642.683
-1.142,0.245,0.571,-170.366,84.268,605.061
-1.139,0.279,0.574,-159.878,76.220,561.463
-1.137,0.304,0.588,-148.659,69.817,509.634
-1.139,0.334,0.571,-138.049,62.866,455.183
-1.118,0.346,0.580,-124.817,52.378,399.451
-1.097,0.366,0.603,-116.951,41.159,343.841
-1.056,0.358,0.670,-109.390,34.451,285.183
-0.996,0.318,0.696,-100.976,20.610,234.695
-0.893,0.275,0.764,-96.402,18.293,188.659
-0.776,0.213,0.764,-90.000,12.195,148.537
-0.667,0.168,0.779,-84.695,6.646,115.671
-0.543,0.103,0.784,-83.659,5.366,85.000
-0.418,0.033,0.785,-77.622,5.061,62.561
-0.328,-0.034,0.791,-72.927,8.049,43.659
-0.243,-0.136,0.815,-67.073,8.232,34.634
-0.194,-0.219,0.831,-64.146,15.793,16.159
-0.171,-0.297,0.853,-58.537,23.110,14.085
-0.165,-0.332,0.892,-51.037,25.976,7.012
-0.183,-0.354,0.909,-42.317,28.354,13.110
-0.231,-0.322,0.911,-38.293,32.622,12.378
-0.250,-0.295,0.925,-33.354,34.268,19.390
-0.310,-0.242,0.933,-29.329,33.293,24.817
-0.356,-0.159,0.923,-23.232,42.622,25.732
-0.446,-0.110,0.929,-20.915,40.671,32.012
-0.489,-0.018,0.928,-15.732,36.829,29.390
-0.567,0.042,0.918,-13.049,36.159,29.817
-0.631,0.099,0.921,-11.890,37.439,20.549
-0.659,0.136,0.911,-8.659,34.268,12.744

-1.129,0.455,0.457,85.183,-168.841,-1056.402
-1.127,0.394,0.429,88.598,-182.866,-1087.622
-1.121,0.316,0.387,104.085,-200.671,-1115.793
-1.102,0.277,0.335,114.390,-209.573,-1142.927
-1.074,0.207,0.280,129.207,-224.878,-1167.988
-1.062,0.172,0.245,142.561,-236.463,-1197.744
-0.993,0.109,0.143,162.744,-256.707,-1241.707
-0.911,0.031,0.041,196.585,-279.024,-1292.683
-0.812,-0.069,-0.025,227.256,-301.037,-1338.781
-0.612,-0.074,0.001,265.488,-317.134,-1381.463
-0.537,-0.139,-0.054,303.293,-334.390,-1429.512
-0.389,-0.120,-0.068,345.793,-341.951,-1470.305
-0.114,0.003,-0.068,389.207,-333.780,-1509.329
0.090,0.210,0.003,430.976,-317.805,-1548.049
0.337,0.472,0.191,463.476,-287.256,-1563.719
0.494,0.805,0.327,481.524,-247.927,-1567.988
0.565,1.133,0.514,491.646,-196.585,-1550.244
0.610,1.515,0.486,485.488,-145.549,-1513.110
0.519,1.739,0.362,472.988,-108.354,-1454.207
0.332,1.991,0.336,452.256,-65.793,-1366.402
0.149,2.214,0.323,428.537,-32.805,-1259.085
-0.090,2.404,0.397,395.000,-13.049,-1131.341
-0.364,2.595,0.497,355.549,2.378,-985.122
-0.588,2.718,0.673,312.805,8.537,-839.817
-0.750,2.788,0.755,274.024,10.427,-686.219
-0.903,2.896,0.767,229.024,-0.122,-520.793
-0.992,2.963,0.727,183.841,-11.951,-368.415
-0.961,3.047,0.693,140.610,-30.427,-208.171
-0.868,3.055,0.621,92.439,-45.732,-71.524
-0.763,3.054,0.613,49.329,-52.561,51.280
-0.644,2.998,0.592,12.866,-61.463,155.000
-0.561,2.914,0.555,-22.378,-63.720,236.951
-0.491,2.776,0.538,-59.573,-65.854,311.402
-0.458,2.594,0.536,-89.329,-66.829,361.159
-0.418,2.370,0.503,-115.183,-65.427,391.402
-0.399,2.144,0.511,-135.366,-70.244,413.415
-0.367,1.866,0.493,-150.671,-72.378,416.890
-0.292,1.622,0.475,-163.598,-77.073,410.610
-0.190,1.317,0.475,-173.780,-80.061,399.268
-0.077,1.024,0.490,-176.098,-79.817,379.390
0.065,0.768,0.507,-180.427,-79.390,361.951
0.199,0.535,0.532,-176.037,-82.195,345.427
0.315,0.328,0.587,-173.110,-73.354,329.573
0.409,0.189,0.623,-172.012,-70.183,319.817
0.473,0.105,0.676,-162.134,-61.402,315.549
0.469,0.132,0.685,-162.317,-60.488,316.280
0.510,0.115,0.665,-158.415,-60.305,315.793
0.493,0.088,0.710,-153.659,-59.817,319.024
0.535,0.078,0.786,-145.732,-55.061,336.768
0.522,0.088,0.832,-138.780,-48.537,360.366
0.506,0.098,0.887,-136.037,-46.585,394.024
0.513,0.124,0.929,-135.732,-43.476,441.585
0.515,0.128,0.925,-131.707,-36.951,491.402
0.482,0.175,0.895,-131.402,-32.256,553.110
0.472,0.206,0.878,-130.915,-28.720,622.622
0.463,0.229,0.866,-133.598,-29.573,687.378
0.458,0.227,0.890,-137.256,-23.293,747.500
0.451,0.228,0.914,-142.012,-18.415,805.000
0.456,0.231,0.937,-138.354,-16.524,850.732
0.498,0.245,0.929,-138.171,-15.000,886.646
0.538,0.236,0.909,-139.390,-9.329,907.988
0.574,0.209,0.899,-141.890,-4.024,916.463
0.621,0.182,0.935,-137.805,-3.171,918.841
0.673,0.172,0.950,-135.549,3.659,910.366
0.738,0.174,0.965,-132.622,6.585,893.659
0.796,0.164,0.978,-127.988,10.000,877.378
0.838,0.121,1.011,-123.902,14.634,857.927
0.923,0.092,1.008,-118.354,20.488,833.659
1.004,0.065,0.939,-115.305,27.744,817.073
1.057,0.054,0.940,-113.049,36.890,794.207
1.167,0.026,0.931,-107.927,44.085,773.537
1.203,0.027,0.943,-102.805,50.305,753.781
1.287,0.014,0.965,-97.439,65.366,725.549
1.329,0.006,0.986,-89.268,73.902,704.817
1.336,0.001,0.998,-85.305,87.988,674.878
1.351,0.013,1.004,-75.061,97.561,643.963
1.331,0.046,0.992,-69.695,112.012,612.439
1.281,0.098,0.958,-62.927,124.268,584.634
1.226,0.156,0.931,-57.073,133.476,552.256
1.133,0.198,0.903,-49.756,148.049,518.476
1.045,0.254,0.874,-45.976,157.256,486.341
0.929,0.272,0.836,-42.805,165.793,448.902
0.818,0.259,0.792,-44.390,171.829,416.829
0.683,0.262,0.789,-41.341,180.549,382.744
0.532,0.271,0.763,-39.207,181.829,350.854
0.430,0.271,0.751,-36.524,183.963,324.512
0.307,0.306,0.754,-37.683,180.122,305.122
0.204,0.371,0.800,-35.488,178.598,293.415
0.075,0.409,0.813,-35.915,181.280,281.402
-0.018,0.437,0.796,-37.927,179.451,286.402
-0.147,0.435,0.763,-43.354,177.927,292.134
-0.248,0.444,0.759,-43.110,174.817,305.915
-0.377,0.450,0.771,-45.488,166.585,324.573
-0.495,0.448,0.808,-49.512,162.378,342.500
-0.595,0.382,0.854,-50.305,155.549,355.915
-0.656,0.320,0.843,-51.037,149.207,367.195
-0.706,0.304,0.838,-51.341,137.073,378.537
-0.722,0.305,0.821,-51.463,130.366,375.122
-0.738,0.311,0.796,-55.549,117.988,367.317
-0.715,0.331,0.807,-49.878,105.122,353.232
-0.666,0.343,0.786,-55.427,96.829,326.890
-0.626,0.348,0.778,-56.646,91.524,298.476
-0.572,0.337,0.743,-58.963,84.146,266.098
-0.545,0.286,0.760,-61.646,78.415,229.573
-0.500,0.188,0.785,-61.646,73.841,192.683
-0.473,0.059,0.833,-63.963,70.549,159.268
-0.411,-0.066,0.833,-63.963,65.244,120.305
-0.382,-0.184,0.856,-61.402,64.817,93.293
-0.330,-0.304,0.871,-58.171,60.671,67.988
-0.292,-0.411,0.854,-55.732,57.622,53.110
-0.271,-0.495,0.852,-50.488,56.463,40.854
-0.238,-0.523,0.860,-44.939,50.183,34.878
-0.216,-0.537,0.885,-37.500,51.463,40.244
-0.198,-0.499,0.903,-32.500,49.329,45.549
-0.183,-0.449,0.921,-29.695,48.415,69.878
-0.178,-0.428,0.903,-31.341,50.732,92.012
-0.168,-0.402,0.896,-29.390,52.683,118.049
-0.194,-0.373,0.880,-30.976,53.293,150.488
-0.223,-0.343,0.882,-34.146,52.256,174.939

-0.716,-0.136,0.472,30.488,-186.707,-1115.244
-0.684,-0.251,0.473,39.573,-201.768,-1178.841
-0.635,-0.369,0.485,48.841,-207.866,-1240.488
-0.591,-0.473,0.493,59.512,-221.402,-1305.915
-0.551,-0.598,0.497,74.878,-236.098,-1361.219
-0.434,-0.760,0.712,86.707,-245.366,-1418.659
-0.327,-0.845,0.535,115.488,-261.890,-1494.146
-0.150,-1.002,0.519,149.817,-275.793,-1573.598
0.064,-1.021,0.531,181.707,-277.988,-1647.622
0.282,-1.028,0.513,218.780,-280.671,-1696.159
0.437,-1.004,0.529,252.439,-268.598,-1739.024
0.660,-0.923,0.566,288.354,-254.451,-1757.805
0.854,-0.721,0.563,311.037,-232.805,-1775.061
0.981,-0.570,0.520,333.415,-207.622,-1764.573
1.146,-0.327,0.521,341.463,-173.232,-1748.049
1.207,-0.018,0.554,347.744,-128.659,-1713.354
1.086,0.827,0.666,351.890,-75.000,-1662.622
0.928,0.824,0.446,330.610,-38.171,-1601.037
1.091,1.036,0.729,323.232,-10.549,-1516.890
0.836,1.329,0.774,301.585,24.329,-1397.805
0.596,1.472,0.735,271.402,45.549,-1252.683
0.292,1.608,0.750,244.207,58.171,-1077.378
-0.025,1.657,0.846,206.768,60.122,-878.354
-0.317,1.628,0.817,176.159,61.159,-679.146
-0.449,1.598,0.789,142.622,50.305,-472.500
-0.654,1.518,0.708,112.561,31.768,-287.134
-0.682,1.521,0.689,80.549,21.341,-123.293
-0.647,1.547,0.709,52.927,1.890,0.488
-0.588,1.549,0.741,33.049,-15.366,86.890
-0.461,1.541,0.719,15.427,-35.183,147.622
-0.303,1.489,0.693,-6.159,-47.683,184.024
-0.153,1.412,0.667,-23.171,-55.732,191.524
0.010,1.315,0.603,-36.646,-61.037,191.402
0.114,1.217,0.619,-48.598,-60.915,174.268
0.191,1.086,0.650,-57.256,-57.927,152.927
0.208,0.934,0.669,-62.317,-60.244,135.732
0.240,0.792,0.677,-69.512,-56.098,119.451
0.261,0.654,0.694,-69.695,-58.659,108.354
0.263,0.582,0.721,-71.159,-59.573,107.012
0.312,0.462,0.713,-72.683,-58.049,110.671
0.324,0.404,0.740,-73.049,-58.598,120.488
0.392,0.306,0.734,-71.037,-65.427,132.805
0.461,0.254,0.777,-68.415,-64.085,144.146
0.571,0.192,0.787,-70.427,-65.915,170.122
0.667,0.125,0.785,-66.707,-62.683,190.915
0.780,0.042,0.793,-65.915,-59.146,216.829
0.837,0.007,0.818,-64.634,-51.220,244.329
0.917,-0.027,0.838,-61.646,-49.329,275.122
0.956,-0.050,0.873,-56.585,-45.061,315.061
0.956,-0.032,0.941,-54.024,-37.317,353.110
1.022,-0.044,0.941,-52.561,-30.610,399.390
1.037,-0.007,0.954,-55.427,-30.244,454.695
1.034,0.057,0.972,-51.646,-22.805,514.329
1.024,0.128,1.018,-54.939,-17.927,571.524
0.992,0.196,1.020,-58.841,-15.427,628.537
0.963,0.237,1.034,-62.500,-9.024,678.049
0.948,0.223,1.005,-64.756,-8.841,728.902
0.936,0.210,0.976,-69.329,-3.476,768.781
0.918,0.176,0.917,-67.500,-2.744,803.781
0.897,0.136,0.898,-71.646,-0.122,828.049
0.833,0.144,0.920,-68.720,-3.537,851.951
0.840,0.112,0.864,-73.841,0.427,865.915
0.835,0.137,0.880,-74.756,-5.061,879.939
0.855,0.123,0.873,-78.537,-4.695,890.610
0.894,0.134,0.875,-83.963,-3.110,899.451
0.916,0.128,0.873,-85.549,-4.878,900.976
0.936,0.107,0.848,-89.451,1.341,897.500
0.963,0.051,0.830,-93.537,0.549,884.512
1.004,0.011,0.825,-96.524,5.244,872.073
1.008,-0.031,0.835,-98.537,8.049,853.110
1.027,-0.094,0.860,-102.744,13.476,822.378
1.044,-0.130,0.835,-100.244,14.695,795.854
1.052,-0.192,0.840,-102.012,19.878,760.915
1.082,-0.240,0.884,-100.610,28.171,725.244
1.101,-0.296,0.911,-100.061,31.220,700.366
1.114,-0.367,0.914,-99.817,34.634,675.671
1.147,-0.433,0.895,-96.768,40.732,656.707
1.172,-0.483,0.875,-97.622,49.024,645.122
1.202,-0.530,0.901,-94.207,57.866,635.488
1.230,-0.559,0.920,-93.476,63.598,642.500
1.208,-0.603,0.932,-87.988,77.073,652.561
1.195,-0.631,0.938,-83.720,88.049,663.719
1.167,-0.630,0.917,-79.085,96.585,682.561
1.090,-0.620,0.900,-72.805,105.549,698.232
1.004,-0.593,0.841,-71.037,119.146,714.573
0.916,-0.530,0.859,-61.585,125.915,726.890
0.788,-0.521,0.812,-55.732,130.732,731.951
0.684,-0.505,0.758,-43.841,133.293,731.890
0.547,-0.476,0.744,-40.244,142.561,725.610
0.407,-0.391,0.708,-29.390,144.390,712.988
0.327,-0.356,0.654,-21.524,142.500,688.232
